scenario,task,task_id,run_id,target_case,model,model_type,features,n_features,input_strategy,segment,input_length_pct,rmse,r2,mae,n_runs,seed,source_file
S1,T6,S1_T6,2026-06-08_173840_H4_S1_T6_raw_only,8,XGBoost,ML,Raw,24,prefix,-,30.0,0.1373999179471757,0.5059718337805756,0.1233977481722831,6,0,experiments/executions/H4/S1/T6/2026-06-08_173840_H4_S1_T6_raw_only/metrics/H4_S1_T6_shift_metrics.csv
S1,T5,S1_T5,2026-06-08_171530_H4_S1_T5_with_case6,8,SVR,ML,Raw+Delta+Meta,51,prefix_with_case6,-,70.0,0.1375700333842136,0.5047477596336325,0.1177358371137237,6,0,experiments/executions/H4/S1/T5/2026-06-08_171530_H4_S1_T5_with_case6/metrics/H4_S1_T5_shift_metrics.csv
S3,T4,S3_T4,2026-06-08_201902_H4_S3_T4_noload_excluded_prefix,8,XGBoost,ML,Raw+Delta+Meta,51,noload_excl_prefix,Entry+Steady+Exit,50.0,0.137789339950282,0.5031674933912635,0.122981791049242,6,0,experiments/executions/H4/S3/T4/2026-06-08_201902_H4_S3_T4_noload_excluded_prefix/metrics/H4_S3_T4_locv_per_case.csv
S3,T1,S3_T1,2026-06-08_201520_H4_S3_T1_entry_steady_exit,8,RandomForest,ML,Raw+Delta+Meta,51,segment,Entry+Steady+Exit,100.0,0.1379191416780269,0.5022309899808591,0.1134291666666665,6,0,experiments/executions/H4/S3/T1/2026-06-08_201520_H4_S3_T1_entry_steady_exit/metrics/H4_S3_T1_locv_per_case.csv
S3,T4,S3_T4,2026-06-08_201902_H4_S3_T4_noload_excluded_prefix,8,RandomForest,ML,Raw+Delta+Meta,51,noload_excl_prefix,Entry+Steady+Exit,100.0,0.1379191416780269,0.5022309899808591,0.1134291666666665,6,0,experiments/executions/H4/S3/T4/2026-06-08_201902_H4_S3_T4_noload_excluded_prefix/metrics/H4_S3_T4_locv_per_case.csv
S1,T2,S1_T2,2026-06-08_191851_H4_S1_T2_raw_delta_meta_all_models,8,SVR,ML,Raw+Delta+Meta,51,prefix,-,100.0,0.1381656206756243,0.5004502474954582,0.1190698823831888,6,0,experiments/executions/H4/S1/T2/2026-06-08_191851_H4_S1_T2_raw_delta_meta_all_models/metrics/H4_S1_T2_shift_metrics.csv
S1,T6,S1_T6,2026-06-08_173840_H4_S1_T6_raw_only,8,XGBoost,ML,Raw,24,prefix,-,50.0,0.1382891501418453,0.4995565852363609,0.1217891592284043,6,0,experiments/executions/H4/S1/T6/2026-06-08_173840_H4_S1_T6_raw_only/metrics/H4_S1_T6_shift_metrics.csv
S1,T7,S1_T7,2026-06-08_174208_H4_S1_T7_delta_only,8,XGBoost,ML,Delta,24,prefix,-,40.0,0.1383787515497054,0.4989078725765911,0.1144301248465975,6,0,experiments/executions/H4/S1/T7/2026-06-08_174208_H4_S1_T7_delta_only/metrics/H4_S1_T7_shift_metrics.csv
S3,T1,S3_T1,2026-06-08_201520_H4_S3_T1_entry_steady_exit,8,XGBoost,ML,Raw+Delta+Meta,51,segment,Entry+Steady+Exit,100.0,0.1383845151452813,0.498866129859849,0.1136914171651005,6,0,experiments/executions/H4/S3/T1/2026-06-08_201520_H4_S3_T1_entry_steady_exit/metrics/H4_S3_T1_locv_per_case.csv
S3,T4,S3_T4,2026-06-08_201902_H4_S3_T4_noload_excluded_prefix,8,XGBoost,ML,Raw+Delta+Meta,51,noload_excl_prefix,Entry+Steady+Exit,100.0,0.1383845151452813,0.498866129859849,0.1136914171651005,6,0,experiments/executions/H4/S3/T4/2026-06-08_201902_H4_S3_T4_noload_excluded_prefix/metrics/H4_S3_T4_locv_per_case.csv
S1,T7,S1_T7,2026-06-08_174208_H4_S1_T7_delta_only,8,RandomForest,ML,Delta,24,prefix,-,20.0,0.1384367341505867,0.4984878556065358,0.1032835752119826,6,0,experiments/executions/H4/S1/T7/2026-06-08_174208_H4_S1_T7_delta_only/metrics/H4_S1_T7_shift_metrics.csv
S1,T1,S1_T1,2026-06-08_161302_H4_S1_T1_input_signal_length_effect,8,MLP,ML,Raw+Meta,27,prefix,-,40.0,0.1385048237077088,0.4979944007771126,0.1339646647386485,6,0,experiments/executions/H4/S1/T1/2026-06-08_161302_H4_S1_T1_input_signal_length_effect/metrics/H4_S1_T1_shift_metrics.csv
S1,T3,S1_T3,2026-06-08_165151_H4_S1_T3_locv_target_restricted,8,MLP,ML,Raw+Delta+Meta,51,prefix_target_restricted,-,40.0,0.1385048237077088,0.4979944007771126,0.1339646647386485,6,0,experiments/executions/H4/S1/T3/2026-06-08_165151_H4_S1_T3_locv_target_restricted/metrics/H4_S1_T3_shift_metrics.csv
S1,T1,S1_T1,2026-06-08_161302_H4_S1_T1_input_signal_length_effect,8,RandomForest,ML,Raw+Meta,27,prefix,-,30.0,0.1385355500738321,0.4977716429211795,0.1272027777777777,6,0,experiments/executions/H4/S1/T1/2026-06-08_161302_H4_S1_T1_input_signal_length_effect/metrics/H4_S1_T1_shift_metrics.csv
S1,T3,S1_T3,2026-06-08_165151_H4_S1_T3_locv_target_restricted,8,RandomForest,ML,Raw+Delta+Meta,51,prefix_target_restricted,-,30.0,0.1385355500738321,0.4977716429211796,0.1272027777777777,6,0,experiments/executions/H4/S1/T3/2026-06-08_165151_H4_S1_T3_locv_target_restricted/metrics/H4_S1_T3_shift_metrics.csv
S1,T4,S1_T4,2026-06-08_193658_H4_S1_T4_delta_meta_only,8,RandomForest,ML,Delta+Meta,27,prefix,-,70.0,0.1386223142811669,0.4971423590899186,0.1152683333333332,6,0,experiments/executions/H4/S1/T4/2026-06-08_193658_H4_S1_T4_delta_meta_only/metrics/H4_S1_T4_shift_metrics.csv
S1,T6,S1_T6,2026-06-08_173840_H4_S1_T6_raw_only,8,RandomForest,ML,Raw,24,prefix,-,40.0,0.1387209547093118,0.4964264607714863,0.1223986111111111,6,0,experiments/executions/H4/S1/T6/2026-06-08_173840_H4_S1_T6_raw_only/metrics/H4_S1_T6_shift_metrics.csv
S1,T2,S1_T2,2026-06-08_191851_H4_S1_T2_raw_delta_meta_all_models,8,RandomForest,ML,Raw+Delta+Meta,51,prefix,-,20.0,0.1387536193638711,0.4961892797000322,0.106948611111111,6,0,experiments/executions/H4/S1/T2/2026-06-08_191851_H4_S1_T2_raw_delta_meta_all_models/metrics/H4_S1_T2_shift_metrics.csv
S3,T4,S3_T4,2026-06-08_201902_H4_S3_T4_noload_excluded_prefix,8,feature_gru,DL,Raw+Delta+Meta,51,noload_excl_prefix,Entry+Steady+Exit,80.0,0.1390394055016707,0.4941117763519287,0.1324027776718139,6,0,experiments/executions/H4/S3/T4/2026-06-08_201902_H4_S3_T4_noload_excluded_prefix/metrics/H4_S3_T4_locv_per_case.csv
S1,T5,S1_T5,2026-06-08_171530_H4_S1_T5_with_case6,8,RandomForest,ML,Raw+Delta+Meta,51,prefix_with_case6,-,40.0,0.1391455051692158,0.4933394069079989,0.110673611111111,6,0,experiments/executions/H4/S1/T5/2026-06-08_171530_H4_S1_T5_with_case6/metrics/H4_S1_T5_shift_metrics.csv
S1,T6,S1_T6,2026-06-08_173840_H4_S1_T6_raw_only,8,RandomForest,ML,Raw,24,prefix,-,30.0,0.1395185657365542,0.4906189673136099,0.1288361111111111,6,0,experiments/executions/H4/S1/T6/2026-06-08_173840_H4_S1_T6_raw_only/metrics/H4_S1_T6_shift_metrics.csv
S1,T1,S1_T1,2026-06-08_161302_H4_S1_T1_input_signal_length_effect,8,XGBoost,ML,Raw+Meta,27,prefix,-,40.0,0.1400901671076971,0.4864365943669042,0.1199492004762093,6,0,experiments/executions/H4/S1/T1/2026-06-08_161302_H4_S1_T1_input_signal_length_effect/metrics/H4_S1_T1_shift_metrics.csv
S1,T3,S1_T3,2026-06-08_165151_H4_S1_T3_locv_target_restricted,8,XGBoost,ML,Raw+Delta+Meta,51,prefix_target_restricted,-,40.0,0.1400901671076971,0.4864365943669042,0.1199492004762093,6,0,experiments/executions/H4/S1/T3/2026-06-08_165151_H4_S1_T3_locv_target_restricted/metrics/H4_S1_T3_shift_metrics.csv
S1,T5,S1_T5,2026-06-08_171530_H4_S1_T5_with_case6,8,RandomForest,ML,Raw+Delta+Meta,51,prefix_with_case6,-,80.0,0.1401815000738789,0.4857667320879075,0.1162027777777777,6,0,experiments/executions/H4/S1/T5/2026-06-08_171530_H4_S1_T5_with_case6/metrics/H4_S1_T5_shift_metrics.csv
S1,T2,S1_T2,2026-06-08_191851_H4_S1_T2_raw_delta_meta_all_models,8,Ridge,ML,Raw+Delta+Meta,51,prefix,-,70.0,0.1407137028636059,0.481854719597922,0.1304937367855632,6,0,experiments/executions/H4/S1/T2/2026-06-08_191851_H4_S1_T2_raw_delta_meta_all_models/metrics/H4_S1_T2_shift_metrics.csv
S1,T4,S1_T4,2026-06-08_193658_H4_S1_T4_delta_meta_only,8,SVR,ML,Delta+Meta,27,prefix,-,40.0,0.1407564841496096,0.4815396075556193,0.1243583498640729,6,0,experiments/executions/H4/S1/T4/2026-06-08_193658_H4_S1_T4_delta_meta_only/metrics/H4_S1_T4_shift_metrics.csv
S1,T5,S1_T5,2026-06-08_171530_H4_S1_T5_with_case6,8,XGBoost,ML,Raw+Delta+Meta,51,prefix_with_case6,-,80.0,0.1408123639941059,0.4811278718253189,0.1179079479134331,6,0,experiments/executions/H4/S1/T5/2026-06-08_171530_H4_S1_T5_with_case6/metrics/H4_S1_T5_shift_metrics.csv
S1,T5,S1_T5,2026-06-08_171530_H4_S1_T5_with_case6,8,SVR,ML,Raw+Delta+Meta,51,prefix_with_case6,-,100.0,0.1408284169748057,0.4810095595008569,0.1207390113249496,6,0,experiments/executions/H4/S1/T5/2026-06-08_171530_H4_S1_T5_with_case6/metrics/H4_S1_T5_shift_metrics.csv
S3,T2,S3_T2,2026-06-08_201620_H4_S3_T2_entry_steady,8,RandomForest,ML,Raw+Delta+Meta,51,segment,Entry+Steady,100.0,0.1408352582873046,0.4809591341377734,0.1172638888888887,6,0,experiments/executions/H4/S3/T2/2026-06-08_201620_H4_S3_T2_entry_steady/metrics/H4_S3_T2_locv_per_case.csv
S1,T7,S1_T7,2026-06-08_174208_H4_S1_T7_delta_only,8,XGBoost,ML,Delta,24,prefix,-,100.0,0.1411185383833532,0.4788690066756257,0.1134424221764008,6,0,experiments/executions/H4/S1/T7/2026-06-08_174208_H4_S1_T7_delta_only/metrics/H4_S1_T7_shift_metrics.csv
S1,T6,S1_T6,2026-06-08_173840_H4_S1_T6_raw_only,8,Ridge,ML,Raw,24,prefix,-,50.0,0.1414838203352745,0.4761676448354198,0.1050543272267725,6,0,experiments/executions/H4/S1/T6/2026-06-08_173840_H4_S1_T6_raw_only/metrics/H4_S1_T6_shift_metrics.csv
S1,T8,S1_T8,2026-06-08_174655_H4_S1_T8_raw_delta_no_meta,8,RandomForest,ML,Raw+Delta,48,prefix,-,100.0,0.1415850937124882,0.4754174635337164,0.119398611111111,6,0,experiments/executions/H4/S1/T8/2026-06-08_174655_H4_S1_T8_raw_delta_no_meta/metrics/H4_S1_T8_shift_metrics.csv
S1,T6,S1_T6,2026-06-08_173840_H4_S1_T6_raw_only,8,MLP,ML,Raw,24,prefix,-,30.0,0.1416513848591639,0.4749261219955785,0.1150953356957532,6,0,experiments/executions/H4/S1/T6/2026-06-08_173840_H4_S1_T6_raw_only/metrics/H4_S1_T6_shift_metrics.csv
S1,T8,S1_T8,2026-06-08_174655_H4_S1_T8_raw_delta_no_meta,8,XGBoost,ML,Raw+Delta,48,prefix,-,90.0,0.1417324542165544,0.4743249336214891,0.1145017587641874,6,0,experiments/executions/H4/S1/T8/2026-06-08_174655_H4_S1_T8_raw_delta_no_meta/metrics/H4_S1_T8_shift_metrics.csv
S1,T5,S1_T5,2026-06-08_171530_H4_S1_T5_with_case6,8,XGBoost,ML,Raw+Delta+Meta,51,prefix_with_case6,-,100.0,0.1418446050256545,0.4734926865626067,0.1156485243452091,6,0,experiments/executions/H4/S1/T5/2026-06-08_171530_H4_S1_T5_with_case6/metrics/H4_S1_T5_shift_metrics.csv
S1,T1,S1_T1,2026-06-08_161302_H4_S1_T1_input_signal_length_effect,8,SVR,ML,Raw+Meta,27,prefix,-,50.0,0.141850645939291,0.4734478395564528,0.1201913625569308,6,0,experiments/executions/H4/S1/T1/2026-06-08_161302_H4_S1_T1_input_signal_length_effect/metrics/H4_S1_T1_shift_metrics.csv
S1,T3,S1_T3,2026-06-08_165151_H4_S1_T3_locv_target_restricted,8,SVR,ML,Raw+Delta+Meta,51,prefix_target_restricted,-,50.0,0.141850645939291,0.4734478395564528,0.1201913625569308,6,0,experiments/executions/H4/S1/T3/2026-06-08_165151_H4_S1_T3_locv_target_restricted/metrics/H4_S1_T3_shift_metrics.csv
S1,T2,S1_T2,2026-06-08_191851_H4_S1_T2_raw_delta_meta_all_models,8,XGBoost,ML,Raw+Delta+Meta,51,prefix,-,80.0,0.1419097782840508,0.473008747390692,0.1194568730176736,6,0,experiments/executions/H4/S1/T2/2026-06-08_191851_H4_S1_T2_raw_delta_meta_all_models/metrics/H4_S1_T2_shift_metrics.csv
S1,T8,S1_T8,2026-06-08_174655_H4_S1_T8_raw_delta_no_meta,8,RandomForest,ML,Raw+Delta,48,prefix,-,40.0,0.1419934627391279,0.4723870287247714,0.1134319444444443,6,0,experiments/executions/H4/S1/T8/2026-06-08_174655_H4_S1_T8_raw_delta_no_meta/metrics/H4_S1_T8_shift_metrics.csv
S1,T2,S1_T2,2026-06-08_191851_H4_S1_T2_raw_delta_meta_all_models,8,feature_gru,DL,Raw+Delta+Meta,51,prefix,-,20.0,0.1422681378075088,0.4703437685966491,0.1223450899124145,6,0,experiments/executions/H4/S1/T2/2026-06-08_191851_H4_S1_T2_raw_delta_meta_all_models/metrics/H4_S1_T2_shift_metrics.csv
S1,T7,S1_T7,2026-06-08_174208_H4_S1_T7_delta_only,8,MLP,ML,Delta,24,prefix,-,50.0,0.1422836166472686,0.4702285437347034,0.1285476859028805,6,0,experiments/executions/H4/S1/T7/2026-06-08_174208_H4_S1_T7_delta_only/metrics/H4_S1_T7_shift_metrics.csv
S1,T1,S1_T1,2026-06-08_161302_H4_S1_T1_input_signal_length_effect,8,XGBoost,ML,Raw+Meta,27,prefix,-,50.0,0.1425038089960301,0.4685875693671775,0.1310885951916376,6,0,experiments/executions/H4/S1/T1/2026-06-08_161302_H4_S1_T1_input_signal_length_effect/metrics/H4_S1_T1_shift_metrics.csv
S1,T3,S1_T3,2026-06-08_165151_H4_S1_T3_locv_target_restricted,8,XGBoost,ML,Raw+Delta+Meta,51,prefix_target_restricted,-,50.0,0.1425038089960301,0.4685875693671775,0.1310885951916376,6,0,experiments/executions/H4/S1/T3/2026-06-08_165151_H4_S1_T3_locv_target_restricted/metrics/H4_S1_T3_shift_metrics.csv
S1,T2,S1_T2,2026-06-08_191851_H4_S1_T2_raw_delta_meta_all_models,8,RandomForest,ML,Raw+Delta+Meta,51,prefix,-,40.0,0.1428731280458034,0.4658295370841525,0.1140194444444443,6,0,experiments/executions/H4/S1/T2/2026-06-08_191851_H4_S1_T2_raw_delta_meta_all_models/metrics/H4_S1_T2_shift_metrics.csv
S1,T4,S1_T4,2026-06-08_193658_H4_S1_T4_delta_meta_only,8,SVR,ML,Delta+Meta,27,prefix,-,90.0,0.1431398800310074,0.4638330237766348,0.128328102040288,6,0,experiments/executions/H4/S1/T4/2026-06-08_193658_H4_S1_T4_delta_meta_only/metrics/H4_S1_T4_shift_metrics.csv
S1,T2,S1_T2,2026-06-08_191851_H4_S1_T2_raw_delta_meta_all_models,8,RandomForest,ML,Raw+Delta+Meta,51,prefix,-,100.0,0.1433052729719812,0.4625932649439076,0.1200930555555555,6,0,experiments/executions/H4/S1/T2/2026-06-08_191851_H4_S1_T2_raw_delta_meta_all_models/metrics/H4_S1_T2_shift_metrics.csv
S1,T8,S1_T8,2026-06-08_174655_H4_S1_T8_raw_delta_no_meta,8,SVR,ML,Raw+Delta,48,prefix,-,10.0,0.1434447790249089,0.4615464369686863,0.1213709873421476,6,0,experiments/executions/H4/S1/T8/2026-06-08_174655_H4_S1_T8_raw_delta_no_meta/metrics/H4_S1_T8_shift_metrics.csv
S1,T1,S1_T1,2026-06-08_161302_H4_S1_T1_input_signal_length_effect,8,feature_gru,DL,Raw+Meta,27,prefix,-,80.0,0.1434518354811037,0.46149343252182,0.1369381994009018,6,0,experiments/executions/H4/S1/T1/2026-06-08_161302_H4_S1_T1_input_signal_length_effect/metrics/H4_S1_T1_shift_metrics.csv
S1,T3,S1_T3,2026-06-08_165151_H4_S1_T3_locv_target_restricted,8,feature_gru,DL,Raw+Delta+Meta,51,prefix_target_restricted,-,80.0,0.1434518354811037,0.46149343252182,0.1369381994009018,6,0,experiments/executions/H4/S1/T3/2026-06-08_165151_H4_S1_T3_locv_target_restricted/metrics/H4_S1_T3_shift_metrics.csv
S1,T6,S1_T6,2026-06-08_173840_H4_S1_T6_raw_only,8,RandomForest,ML,Raw,24,prefix,-,100.0,0.1434827767038543,0.4612611328172332,0.1207597222222221,6,0,experiments/executions/H4/S1/T6/2026-06-08_173840_H4_S1_T6_raw_only/metrics/H4_S1_T6_shift_metrics.csv
S1,T5,S1_T5,2026-06-08_171530_H4_S1_T5_with_case6,8,XGBoost,ML,Raw+Delta+Meta,51,prefix_with_case6,-,20.0,0.1435983832758529,0.4603926405031655,0.1076001679897308,6,0,experiments/executions/H4/S1/T5/2026-06-08_171530_H4_S1_T5_with_case6/metrics/H4_S1_T5_shift_metrics.csv
S1,T2,S1_T2,2026-06-08_191851_H4_S1_T2_raw_delta_meta_all_models,8,XGBoost,ML,Raw+Delta+Meta,51,prefix,-,10.0,0.1437286451911534,0.4594132120771675,0.1100567940498391,6,0,experiments/executions/H4/S1/T2/2026-06-08_191851_H4_S1_T2_raw_delta_meta_all_models/metrics/H4_S1_T2_shift_metrics.csv
S3,T1,S3_T1,2026-06-08_201520_H4_S3_T1_entry_steady_exit,8,feature_gru,DL,Raw+Delta+Meta,51,segment,Entry+Steady+Exit,100.0,0.1438009006111263,0.4588695168495178,0.1356013864278793,6,0,experiments/executions/H4/S3/T1/2026-06-08_201520_H4_S3_T1_entry_steady_exit/metrics/H4_S3_T1_locv_per_case.csv
S3,T4,S3_T4,2026-06-08_201902_H4_S3_T4_noload_excluded_prefix,8,feature_gru,DL,Raw+Delta+Meta,51,noload_excl_prefix,Entry+Steady+Exit,100.0,0.1438009006111263,0.4588695168495178,0.1356013864278793,6,0,experiments/executions/H4/S3/T4/2026-06-08_201902_H4_S3_T4_noload_excluded_prefix/metrics/H4_S3_T4_locv_per_case.csv
S1,T2,S1_T2,2026-06-08_191851_H4_S1_T2_raw_delta_meta_all_models,8,XGBoost,ML,Raw+Delta+Meta,51,prefix,-,40.0,0.1440656544432063,0.4568751468740454,0.1186189378829051,6,0,experiments/executions/H4/S1/T2/2026-06-08_191851_H4_S1_T2_raw_delta_meta_all_models/metrics/H4_S1_T2_shift_metrics.csv
S1,T4,S1_T4,2026-06-08_193658_H4_S1_T4_delta_meta_only,8,feature_gru,DL,Delta+Meta,27,prefix,-,40.0,0.1440774650000123,0.4567860960960388,0.1266147047281265,6,0,experiments/executions/H4/S1/T4/2026-06-08_193658_H4_S1_T4_delta_meta_only/metrics/H4_S1_T4_shift_metrics.csv
S1,T7,S1_T7,2026-06-08_174208_H4_S1_T7_delta_only,8,XGBoost,ML,Delta,24,prefix,-,90.0,0.1441523526931574,0.456221248578172,0.1126216534897684,6,0,experiments/executions/H4/S1/T7/2026-06-08_174208_H4_S1_T7_delta_only/metrics/H4_S1_T7_shift_metrics.csv
S1,T5,S1_T5,2026-06-08_171530_H4_S1_T5_with_case6,8,XGBoost,ML,Raw+Delta+Meta,51,prefix_with_case6,-,10.0,0.1442717561292572,0.455320036200977,0.1063553131092339,6,0,experiments/executions/H4/S1/T5/2026-06-08_171530_H4_S1_T5_with_case6/metrics/H4_S1_T5_shift_metrics.csv
S1,T4,S1_T4,2026-06-08_193658_H4_S1_T4_delta_meta_only,8,RandomForest,ML,Delta+Meta,27,prefix,-,20.0,0.1443572709929832,0.4546741434996747,0.1060093055555554,6,0,experiments/executions/H4/S1/T4/2026-06-08_193658_H4_S1_T4_delta_meta_only/metrics/H4_S1_T4_shift_metrics.csv
S1,T6,S1_T6,2026-06-08_173840_H4_S1_T6_raw_only,8,RandomForest,ML,Raw,24,prefix,-,50.0,0.1444195617056108,0.4542034215914323,0.1324180555555555,6,0,experiments/executions/H4/S1/T6/2026-06-08_173840_H4_S1_T6_raw_only/metrics/H4_S1_T6_shift_metrics.csv
S1,T2,S1_T2,2026-06-08_191851_H4_S1_T2_raw_delta_meta_all_models,8,XGBoost,ML,Raw+Delta+Meta,51,prefix,-,100.0,0.1444354395949852,0.454083402198242,0.1156891258185108,6,0,experiments/executions/H4/S1/T2/2026-06-08_191851_H4_S1_T2_raw_delta_meta_all_models/metrics/H4_S1_T2_shift_metrics.csv
S1,T4,S1_T4,2026-06-08_193658_H4_S1_T4_delta_meta_only,8,feature_gru,DL,Delta+Meta,27,prefix,-,20.0,0.1446814594181922,0.4522221088409424,0.1262175291776657,6,0,experiments/executions/H4/S1/T4/2026-06-08_193658_H4_S1_T4_delta_meta_only/metrics/H4_S1_T4_shift_metrics.csv
S1,T1,S1_T1,2026-06-08_161302_H4_S1_T1_input_signal_length_effect,8,RandomForest,ML,Raw+Meta,27,prefix,-,60.0,0.1448913391946223,0.450631673875118,0.1281319444444444,6,0,experiments/executions/H4/S1/T1/2026-06-08_161302_H4_S1_T1_input_signal_length_effect/metrics/H4_S1_T1_shift_metrics.csv
S1,T3,S1_T3,2026-06-08_165151_H4_S1_T3_locv_target_restricted,8,RandomForest,ML,Raw+Delta+Meta,51,prefix_target_restricted,-,60.0,0.1448913391946223,0.450631673875118,0.1281319444444444,6,0,experiments/executions/H4/S1/T3/2026-06-08_165151_H4_S1_T3_locv_target_restricted/metrics/H4_S1_T3_shift_metrics.csv
S1,T6,S1_T6,2026-06-08_173840_H4_S1_T6_raw_only,8,XGBoost,ML,Raw,24,prefix,-,90.0,0.1450154802340538,0.4496898871334758,0.1220591045295198,6,0,experiments/executions/H4/S1/T6/2026-06-08_173840_H4_S1_T6_raw_only/metrics/H4_S1_T6_shift_metrics.csv
S1,T2,S1_T2,2026-06-08_191851_H4_S1_T2_raw_delta_meta_all_models,8,SVR,ML,Raw+Delta+Meta,51,prefix,-,80.0,0.1451787939587777,0.4484496912468503,0.1255718957893368,6,0,experiments/executions/H4/S1/T2/2026-06-08_191851_H4_S1_T2_raw_delta_meta_all_models/metrics/H4_S1_T2_shift_metrics.csv
S1,T8,S1_T8,2026-06-08_174655_H4_S1_T8_raw_delta_no_meta,8,RandomForest,ML,Raw+Delta,48,prefix,-,80.0,0.145181494331393,0.4484291730270651,0.1192194444444444,6,0,experiments/executions/H4/S1/T8/2026-06-08_174655_H4_S1_T8_raw_delta_no_meta/metrics/H4_S1_T8_shift_metrics.csv
S1,T6,S1_T6,2026-06-08_173840_H4_S1_T6_raw_only,8,RandomForest,ML,Raw,24,prefix,-,60.0,0.1452389267947181,0.4479926940224371,0.1277277777777777,6,0,experiments/executions/H4/S1/T6/2026-06-08_173840_H4_S1_T6_raw_only/metrics/H4_S1_T6_shift_metrics.csv
S1,T4,S1_T4,2026-06-08_193658_H4_S1_T4_delta_meta_only,8,XGBoost,ML,Delta+Meta,27,prefix,-,40.0,0.1457255803129681,0.4442872637407521,0.120681156689922,6,0,experiments/executions/H4/S1/T4/2026-06-08_193658_H4_S1_T4_delta_meta_only/metrics/H4_S1_T4_shift_metrics.csv
S1,T2,S1_T2,2026-06-08_191851_H4_S1_T2_raw_delta_meta_all_models,8,RandomForest,ML,Raw+Delta+Meta,51,prefix,-,80.0,0.1457410947187332,0.4441689315742297,0.1195333333333332,6,0,experiments/executions/H4/S1/T2/2026-06-08_191851_H4_S1_T2_raw_delta_meta_all_models/metrics/H4_S1_T2_shift_metrics.csv
S1,T4,S1_T4,2026-06-08_193658_H4_S1_T4_delta_meta_only,8,feature_gru,DL,Delta+Meta,27,prefix,-,30.0,0.1457594225836931,0.4440290927886963,0.1269446611404419,6,0,experiments/executions/H4/S1/T4/2026-06-08_193658_H4_S1_T4_delta_meta_only/metrics/H4_S1_T4_shift_metrics.csv
S1,T7,S1_T7,2026-06-08_174208_H4_S1_T7_delta_only,8,Ridge,ML,Delta,24,prefix,-,20.0,0.1457813527437636,0.4438618150171843,0.1168377317135903,6,0,experiments/executions/H4/S1/T7/2026-06-08_174208_H4_S1_T7_delta_only/metrics/H4_S1_T7_shift_metrics.csv
S1,T4,S1_T4,2026-06-08_193658_H4_S1_T4_delta_meta_only,8,XGBoost,ML,Delta+Meta,27,prefix,-,100.0,0.1458078847509377,0.4436593638151204,0.1182998241608341,6,0,experiments/executions/H4/S1/T4/2026-06-08_193658_H4_S1_T4_delta_meta_only/metrics/H4_S1_T4_shift_metrics.csv
S1,T5,S1_T5,2026-06-08_171530_H4_S1_T5_with_case6,8,RandomForest,ML,Raw+Delta+Meta,51,prefix_with_case6,-,100.0,0.1458328719833971,0.4434686662547561,0.1202999999999999,6,0,experiments/executions/H4/S1/T5/2026-06-08_171530_H4_S1_T5_with_case6/metrics/H4_S1_T5_shift_metrics.csv
S1,T6,S1_T6,2026-06-08_173840_H4_S1_T6_raw_only,8,SVR,ML,Raw,24,prefix,-,30.0,0.1459639682674318,0.4424676301769789,0.1199291592439267,6,0,experiments/executions/H4/S1/T6/2026-06-08_173840_H4_S1_T6_raw_only/metrics/H4_S1_T6_shift_metrics.csv
S3,T4,S3_T4,2026-06-08_201902_H4_S3_T4_noload_excluded_prefix,8,RandomForest,ML,Raw+Delta+Meta,51,noload_excl_prefix,Entry+Steady+Exit,80.0,0.1460805307695291,0.4415768169537946,0.1165430555555554,6,0,experiments/executions/H4/S3/T4/2026-06-08_201902_H4_S3_T4_noload_excluded_prefix/metrics/H4_S3_T4_locv_per_case.csv
S3,T4,S3_T4,2026-06-08_201902_H4_S3_T4_noload_excluded_prefix,8,feature_gru,DL,Raw+Delta+Meta,51,noload_excl_prefix,Entry+Steady+Exit,70.0,0.146182289170516,0.4407985806465149,0.1390824168920517,6,0,experiments/executions/H4/S3/T4/2026-06-08_201902_H4_S3_T4_noload_excluded_prefix/metrics/H4_S3_T4_locv_per_case.csv
S1,T7,S1_T7,2026-06-08_174208_H4_S1_T7_delta_only,8,RandomForest,ML,Delta,24,prefix,-,40.0,0.1462247779642572,0.4404734427091172,0.1170454341863416,6,0,experiments/executions/H4/S1/T7/2026-06-08_174208_H4_S1_T7_delta_only/metrics/H4_S1_T7_shift_metrics.csv
S1,T4,S1_T4,2026-06-08_193658_H4_S1_T4_delta_meta_only,8,XGBoost,ML,Delta+Meta,27,prefix,-,80.0,0.1463325661722951,0.43964823928728,0.1220135343944032,6,0,experiments/executions/H4/S1/T4/2026-06-08_193658_H4_S1_T4_delta_meta_only/metrics/H4_S1_T4_shift_metrics.csv
S1,T4,S1_T4,2026-06-08_193658_H4_S1_T4_delta_meta_only,8,SVR,ML,Delta+Meta,27,prefix,-,100.0,0.1464011047077584,0.4391232066966096,0.1302545083195541,6,0,experiments/executions/H4/S1/T4/2026-06-08_193658_H4_S1_T4_delta_meta_only/metrics/H4_S1_T4_shift_metrics.csv
S1,T1,S1_T1,2026-06-08_161302_H4_S1_T1_input_signal_length_effect,8,SVR,ML,Raw+Meta,27,prefix,-,70.0,0.1466263534365453,0.4373959796499579,0.1255117015936583,6,0,experiments/executions/H4/S1/T1/2026-06-08_161302_H4_S1_T1_input_signal_length_effect/metrics/H4_S1_T1_shift_metrics.csv
